18659;,4032,Tręs Coraçőes,64979,Vila Amoreli,3169307,MG,1
18660;,4032,Tręs Coraçőes,64978,Santana,3169307,MG,1
18661;,4032,Tręs Coraçőes,64977,Parque Săo José,3169307,MG,1
18662;,4032,Tręs Coraçőes,64976,Monte Alegre,3169307,MG,1
18663;,4032,Tręs Coraçőes,64975,Jardim Santa Tereza,3169307,MG,1
18664;,4032,Tręs Coraçőes,64974,Jardim Orion,3169307,MG,1
18665;,4032,Tręs Coraçőes,64973,Jardim Eldorado II,3169307,MG,1
18666;,4032,Tręs Coraçőes,64972,Jardim Eldorado,3169307,MG,1
18667;,4032,Tręs Coraçőes,64971,Jardim das Hortęncias,3169307,MG,1
18668;,4032,Tręs Coraçőes,64970,Jardim das Acácias,3169307,MG,1
18669;,4032,Tręs Coraçőes,64969,Jardim América,3169307,MG,1
18670;,4032,Tręs Coraçőes,64968,Jardim Alvorada,3169307,MG,1
18671;,4032,Tręs Coraçőes,64967,Condomínio Elias Matuck,3169307,MG,1
18672;,4032,Tręs Coraçőes,80153,Industrial Barreiro,3169307,MG,1
18673;,4032,Tręs Coraçőes,66658,Jardim das Alterosas II,3169307,MG,1
18674;,4032,Tręs Coraçőes,65061,Vila Rica,3169307,MG,1
18675;,4032,Tręs Coraçőes,65060,Residencial Progresso,3169307,MG,1
18676;,4032,Tręs Coraçőes,65059,Nova Tręs Coraçőes,3169307,MG,1
18677;,4032,Tręs Coraçőes,65058,Morada do Sol,3169307,MG,1
18678;,4032,Tręs Coraçőes,65057,Jardim Tropical,3169307,MG,1
18679;,4032,Tręs Coraçőes,65056,Jardim das Magnólias,3169307,MG,1
18680;,4032,Tręs Coraçőes,65055,Jardim Alegre,3169307,MG,1
18681;,4032,Tręs Coraçőes,65054,Flora,3169307,MG,1
18682;,4032,Tręs Coraçőes,65053,Distrito Industrial,3169307,MG,1
18683;,4032,Tręs Coraçőes,65052,Amadeu Miguel,3169307,MG,1
18684;,4032,Tręs Coraçőes,65051,Vila Militar,3169307,MG,1
18685;,4032,Tręs Coraçőes,65050,Triângulo,3169307,MG,1
18686;,4032,Tręs Coraçőes,65049,Treviso,3169307,MG,1
18687;,4032,Tręs Coraçőes,65047,Parque Bandeirantes,3169307,MG,1
18688;,4032,Tręs Coraçőes,65046,Nossa Senhora Aparecida,3169307,MG,1
18689;,4032,Tręs Coraçőes,65045,Novo Horizonte,3169307,MG,1
18690;,4032,Tręs Coraçőes,65044,Jardim Europa II,3169307,MG,1
18691;,4032,Tręs Coraçőes,65043,Jardim Europa I,3169307,MG,1
18692;,4032,Tręs Coraçőes,65042,Henrique Rezende,3169307,MG,1
18693;,4032,Tręs Coraçőes,65041,Estância dos Reis,3169307,MG,1
18694;,4032,Tręs Coraçőes,65040,Chácara das Rosas,3169307,MG,1
18695;,4032,Tręs Coraçőes,65039,Vila Rezende,3169307,MG,1
18696;,4032,Tręs Coraçőes,65038,Santo Afonso,3169307,MG,1
18697;,4032,Tręs Coraçőes,65037,Recanto Bom Jardim,3169307,MG,1
18698;,4032,Tręs Coraçőes,65036,Parque das Colinas,3169307,MG,1
18699;,4032,Tręs Coraçőes,65035,Jardim Monte Verde II,3169307,MG,1
18700;,4032,Tręs Coraçőes,65034,Jardim Monte Verde,3169307,MG,1
18701;,4032,Tręs Coraçőes,65033,Jardim Fabiana,3169307,MG,1
18702;,4032,Tręs Coraçőes,65032,Jardim Califórnia,3169307,MG,1
18703;,4032,Tręs Coraçőes,65031,Jardim Alto Paraíso,3169307,MG,1
18704;,4032,Tręs Coraçőes,65030,Vila Viana,3169307,MG,1
18705;,4032,Tręs Coraçőes,65029,Vila Ipiranga,3169307,MG,1
18706;,4032,Tręs Coraçőes,70786,Morada do Lago,3169307,MG,1
18707;,4032,Tręs Coraçőes,64966,Cafezinho,3169307,MG,1
18708;,4032,Tręs Coraçőes,34218,Centro,3169307,MG,1
18709;,4032,Tręs Coraçőes,66857,Nova Aliança,3169307,MG,1
18710;,4032,Tręs Coraçőes,65007,Vila Bela III,3169307,MG,1
18711;,4032,Tręs Coraçőes,65008,Vila Melo,3169307,MG,1
18712;,4032,Tręs Coraçőes,65009,Vila Nossa Senhora de Fátima,3169307,MG,1
18713;,4032,Tręs Coraçőes,65010,Chácara General Banda,3169307,MG,1
18714;,4032,Tręs Coraçőes,65011,Cinturăo Verde,3169307,MG,1
18715;,4032,Tręs Coraçőes,65012,Jardim Esperança,3169307,MG,1
18716;,4032,Tręs Coraçőes,65013,Parque Jussara,3169307,MG,1
18717;,4032,Tręs Coraçőes,65014,Parque Municipal L A Pereira,3169307,MG,1
18718;,4032,Tręs Coraçőes,65015,Renascer,3169307,MG,1
18719;,4032,Tręs Coraçőes,65006,Vila Bela II,3169307,MG,1
18720;,4032,Tręs Coraçőes,65005,Vila Bela,3169307,MG,1
18721;,4032,Tręs Coraçőes,65004,Solar do Brigadeiro,3169307,MG,1
18722;,4032,Tręs Coraçőes,65003,Sítio Tapera,3169307,MG,1
18723;,4032,Tręs Coraçőes,65002,Retirinho,3169307,MG,1
18724;,4032,Tręs Coraçőes,65001,Mini Distrito I,3169307,MG,1
18725;,4032,Tręs Coraçőes,65000,Jardim Planalto,3169307,MG,1
18726;,4033,Tręs Ilhas,41514,Centro,0,MG,1
18727;,4034,Tręs Marias,40604,Centro,3169356,MG,1
18728;,4035,Tręs Pontas,90834,Da Mina,3169406,MG,1
18729;,4035,Tręs Pontas,90843,Do Século,3169406,MG,1
18730;,4035,Tręs Pontas,90835,Industrial,3169406,MG,1
18731;,4035,Tręs Pontas,90839,Nova Tręs Pontas,3169406,MG,1
18732;,4035,Tręs Pontas,90841,Ouro Verde,3169406,MG,1
18733;,4035,Tręs Pontas,90829,Padre Victor,3169406,MG,1
18734;,4035,Tręs Pontas,90830,Santa Edwiges,3169406,MG,1
18735;,4035,Tręs Pontas,34300,Centro,3169406,MG,1
18736;,4035,Tręs Pontas,90831,Santa Margarida,3169406,MG,1
18737;,4035,Tręs Pontas,90832,Santana,3169406,MG,1
18738;,4035,Tręs Pontas,54432,Martinho Campos,3169406,MG,1
18739;,4035,Tręs Pontas,90842,Cidade Jardim,3169406,MG,1
18740;,4035,Tręs Pontas,90828,Área Rural de Tręs Pontas,3169406,MG,1
18741;,4035,Tręs Pontas,90837,Antônio de Brito Mendonça,3169406,MG,1
18742;,4035,Tręs Pontas,90836,Alcides Mesquita,3169406,MG,1
18743;,4035,Tręs Pontas,90840,Catumbi,3169406,MG,1
18744;,4035,Tręs Pontas,90833,Botafogo,3169406,MG,1
18745;,4035,Tręs Pontas,90838,Azarias da Silva Campos,3169406,MG,1
18746;,4036,Trimonte,41551,Centro,0,MG,1
18747;,4037,Tuiutinga,41554,Centro,0,MG,1
18748;,4038,Tumiritinga,34381,Centro,3169505,MG,1
18749;,4039,Tupaciguara,57484,Andorinhas,3169604,MG,1
18750;,4039,Tupaciguara,40605,Centro,3169604,MG,1
18751;,4040,Tuparecę,41555,Centro,0,MG,1
18752;,4041,Turmalina,40606,Centro,3169703,MG,1
18753;,4041,Turmalina,40498,Cacaratiba,3169703,MG,1
18754;,4042,Turvolândia,41556,Centro,3169802,MG,1
18755;,4043,Ubá,63798,Habitat I,3169901,MG,1
18756;,4043,Ubá,63797,Derminas,3169901,MG,1
18757;,4043,Ubá,63796,Cittá de Lucca,3169901,MG,1
18758;,4043,Ubá,63795,Cidade Jardim,3169901,MG,1
18759;,4043,Ubá,63794,Bela Vista,3169901,MG,1
18760;,4043,Ubá,63793,Alto Santa Cruz,3169901,MG,1
18761;,4043,Ubá,63771,Santa Edwiges II,3169901,MG,1
18762;,4043,Ubá,63770,Santa Edwiges,3169901,MG,1
18763;,4043,Ubá,63769,Santa Cândida,3169901,MG,1
18764;,4043,Ubá,93192,Barra do Emboque,3169901,MG,1
18765;,4043,Ubá,63721,Santo Antônio,3169901,MG,1
18766;,4043,Ubá,63803,Peluso,3169901,MG,1
18767;,4043,Ubá,63801,Novo Horizonte,3169901,MG,1
18768;,4043,Ubá,63800,Lavapés,3169901,MG,1
18769;,4043,Ubá,63799,Laurindo de Castro,3169901,MG,1
18770;,4043,Ubá,63715,Vitória,3169901,MG,1
18771;,4043,Ubá,63717,Boa Vista,3169901,MG,1
18772;,4043,Ubá,63772,Săo Sebastiăo,3169901,MG,1
18773;,4043,Ubá,63802,Pedro Miquelito,3169901,MG,1
18774;,4043,Ubá,63792,Universitário,3169901,MG,1
18775;,4043,Ubá,34205,Centro,3169901,MG,1
18776;,4043,Ubá,63791,Seminário,3169901,MG,1
18777;,4043,Ubá,63724,Vila Moreira,3169901,MG,1
18778;,4043,Ubá,63804,San Raphael I,3169901,MG,1
18779;,4043,Ubá,63805,San Raphael II,3169901,MG,1
18780;,4043,Ubá,63806,San Raphael III,3169901,MG,1
18781;,4043,Ubá,63807,Santa Cruz,3169901,MG,1
18782;,4043,Ubá,63808,Săo Joăo,3169901,MG,1
18783;,4043,Ubá,63710,Noeme Batalha,3169901,MG,1
18784;,4043,Ubá,63709,Major Fusaro,3169901,MG,1
18785;,4043,Ubá,63708,Jardim Glória,3169901,MG,1
18786;,4043,Ubá,63707,Jardim Alves do Vale,3169901,MG,1
18787;,4043,Ubá,63706,Galdino Alvim,3169901,MG,1
18788;,4043,Ubá,63705,Cristo Redentor,3169901,MG,1
18789;,4043,Ubá,63704,Copacabana,3169901,MG,1
18790;,4043,Ubá,63809,Vale do Ipę,3169901,MG,1
18791;,4043,Ubá,63703,Colina do Jardim Glória,3169901,MG,1
18792;,4043,Ubá,63702,Caxangá,3169901,MG,1
18793;,4043,Ubá,63701,Agostinho Sales Amato,3169901,MG,1
18794;,4043,Ubá,63698,Vila Regina,3169901,MG,1
18795;,4043,Ubá,63697,Sobradinho,3169901,MG,1
18796;,4043,Ubá,63696,Săo José,3169901,MG,1
18797;,4043,Ubá,63695,Santa Bernadete,3169901,MG,1
18798;,4043,Ubá,63694,Residencial Estrela Sul,3169901,MG,1
18799;,4043,Ubá,63810,Vila Franel,3169901,MG,1
18800;,4043,Ubá,63693,Meu Sonho,3169901,MG,1
18801;,4043,Ubá,63692,Industrial,3169901,MG,1
18802;,4043,Ubá,63691,Aeroporto,3169901,MG,1
18803;,4043,Ubá,63790,Santana,3169901,MG,1
18804;,4043,Ubá,63789,Santa Rosa,3169901,MG,1
18805;,4043,Ubá,64506,Cyro Fernandes,3169901,MG,1
18806;,4043,Ubá,64507,Ligaçăo,3169901,MG,1
18807;,4043,Ubá,63788,Santa Luzia,3169901,MG,1
18808;,4043,Ubá,63720,Residencial Quinze de Novembro,3169901,MG,1
18809;,4043,Ubá,66469,Habitat II,3169901,MG,1
18810;,4043,Ubá,63787,Santa Alice,3169901,MG,1
18811;,4043,Ubá,63786,Residencial Rosa de Toledo,3169901,MG,1
18812;,4043,Ubá,89921,Cidade Nova,3169901,MG,1
18813;,4043,Ubá,63778,Antonina Coelho,3169901,MG,1
18814;,4043,Ubá,86191,Barrinha,3169901,MG,1
18815;,4043,Ubá,63738,Loteamento Santos Dumont,3169901,MG,1
18816;,4043,Ubá,65232,Novo Centro,3169901,MG,1
18817;,4043,Ubá,63739,Jardim Inęs Groppo,3169901,MG,1
18818;,4043,Ubá,63741,Mangueira Rural,3169901,MG,1
18819;,4043,Ubá,63742,Olaria,3169901,MG,1
18820;,4043,Ubá,63743,Paulino Fernandes,3169901,MG,1
18821;,4043,Ubá,63744,Paulino Fernandes III,3169901,MG,1
18822;,4043,Ubá,63727,dos Vaz,3169901,MG,1
18823;,4043,Ubá,63824,Área Rural de Ubá,3169901,MG,1
18824;,4043,Ubá,63745,Paulino Fernandes IV,3169901,MG,1
18825;,4043,Ubá,63737,Săo Judas Tadeu,3169901,MG,1
18826;,4043,Ubá,63746,Ponte Preta,3169901,MG,1
18827;,4043,Ubá,63747,Residencial Săo José,3169901,MG,1
18828;,4043,Ubá,63748,Săo Mateus,3169901,MG,1
18829;,4043,Ubá,63749,Agroceres,3169901,MG,1
18830;,4043,Ubá,63750,Bom Pastor,3169901,MG,1
18831;,4043,Ubá,63751,Cidade Carinho II,3169901,MG,1
18832;,4043,Ubá,63752,Cristal,3169901,MG,1
18833;,4043,Ubá,63779,Antônio Bigonha,3169901,MG,1
18834;,4043,Ubá,63753,da Luz,3169901,MG,1
18835;,4043,Ubá,63754,Eldorado,3169901,MG,1
18836;,4043,Ubá,63755,Peixoto Filho,3169901,MG,1
18837;,4043,Ubá,63736,Săo Francisco de Assis,3169901,MG,1
18838;,4043,Ubá,63756,Santa Clara,3169901,MG,1
18839;,4043,Ubá,63757,Săo Domingos,3169901,MG,1
18840;,4043,Ubá,63758,Săo Pedro,3169901,MG,1
18841;,4043,Ubá,63759,Vila Mariah,3169901,MG,1
18842;,4043,Ubá,63735,Residencial Săo Lucas,3169901,MG,1
18843;,4043,Ubá,63734,Residencial Jardim Monte Belo,3169901,MG,1
18844;,4043,Ubá,63760,Belvedere,3169901,MG,1
18845;,4043,Ubá,63733,Residencial Altair Rocha,3169901,MG,1
18846;,4043,Ubá,63761,Jardim Esperança,3169901,MG,1
18847;,4043,Ubá,63732,Quinta das Paineiras,3169901,MG,1
18848;,4043,Ubá,63731,Palmeiras,3169901,MG,1
18849;,4043,Ubá,63762,Jardim Manacás,3169901,MG,1
18850;,4043,Ubá,63763,Jardim Primavera,3169901,MG,1
18851;,4043,Ubá,63730,Nossa Senhora de Fátima,3169901,MG,1
18852;,4043,Ubá,63719,Encosta do Sol II,3169901,MG,1
18853;,4043,Ubá,63728,Jardim Élida,3169901,MG,1
18854;,4043,Ubá,63764,Laranjal,3169901,MG,1
18855;,4043,Ubá,63780,Antônio Maranhăo,3169901,MG,1
18856;,4043,Ubá,63781,Chiquito Gazolla,3169901,MG,1
18857;,4043,Ubá,63765,Louriçal,3169901,MG,1
18858;,4043,Ubá,63766,Novo Primavera,3169901,MG,1
18859;,4043,Ubá,63782,Dico Teixeira,3169901,MG,1
18860;,4043,Ubá,63783,Fazendinha,3169901,MG,1
18861;,4043,Ubá,63784,Oséas Maranhăo,3169901,MG,1
18862;,4043,Ubá,63785,Residencial Pires da Luz,3169901,MG,1
18863;,4043,Ubá,77862,Novo Centro II,3169901,MG,1
18864;,4043,Ubá,63725,Concórdia,3169901,MG,1
18865;,4043,Ubá,63722,Sol Nascente,3169901,MG,1
18866;,4043,Ubá,63729,Mateus Schetino,3169901,MG,1
18867;,4043,Ubá,63767,Olinda,3169901,MG,1
18868;,4043,Ubá,63768,Residencial Jardim Europa,3169901,MG,1
18869;,4043,Ubá,63723,Vila Casal,3169901,MG,1
18870;,4043,Ubá,63726,Cruzeiro,3169901,MG,1
18871;,4043,Ubá,63774,Tanquinho Joăo Teixeira,3169901,MG,1
18872;,4043,Ubá,66994,Bambuí,3169901,MG,1
18873;,4043,Ubá,63773,Tanquinho Doutor José Cavaliere,3169901,MG,1
18874;,4043,Ubá,66999,Eixo Rodoviário,3169901,MG,1
18875;,4043,Ubá,66708,Mangabeiras,3169901,MG,1
18876;,4043,Ubá,66995,Nossa Senhora Aparecida,3169901,MG,1
18877;,4043,Ubá,63718,Encosta do Sol,3169901,MG,1
18878;,4043,Ubá,92803,Colônia Padre Damiăo,3169901,MG,1
18879;,4043,Ubá,66285,Săo Geraldo,3169901,MG,1
18880;,4043,Ubá,63711,Portal das Mangueiras,3169901,MG,1
18881;,4043,Ubá,63712,Residencial Săo Leopoldo,3169901,MG,1
18882;,4043,Ubá,63713,Santa Terezinha,3169901,MG,1
18883;,4043,Ubá,63775,Vila Gonçalves,3169901,MG,1
18884;,4043,Ubá,63776,Waldemar de Castro,3169901,MG,1
18885;,4043,Ubá,63714,Talma,3169901,MG,1
18886;,4043,Ubá,63777,Xangrilá,3169901,MG,1
18887;,4044,Ubaí,40607,Centro,3170008,MG,1
18888;,4045,Ubaporanga,41534,Săo Sebastiăo do Batatal,3170057,MG,1
18889;,4045,Ubaporanga,41557,Centro,3170057,MG,1
18890;,4046,Ubari,41558,Centro,0,MG,1
18891;,4047,Uberaba,55510,Residencial Anita,3170107,MG,1
18892;,4047,Uberaba,88259,Jardim Parque das Oliveiras,3170107,MG,1
18893;,4047,Uberaba,90698,Loteamento Maria Barbosa,3170107,MG,1
18894;,4047,Uberaba,90783,Loteamento Residencial Ayait II,3170107,MG,1
18895;,4047,Uberaba,92154,Loteamento Dona Vera,3170107,MG,1
18896;,4047,Uberaba,92155,Loteamento Santa Marta 1,3170107,MG,1
18897;,4047,Uberaba,92530,Loteamento Uberville,3170107,MG,1
18898;,4047,Uberaba,78387,Residencial Guido Rios I,3170107,MG,1
18899;,4047,Uberaba,78396,Residencial Guido Rios II,3170107,MG,1
18900;,4047,Uberaba,50028,Gleba Santa Mônica,3170107,MG,1
18901;,4047,Uberaba,46502,Cidade Nova,3170107,MG,1
18902;,4047,Uberaba,49084,Jardim Copacabana,3170107,MG,1
18903;,4047,Uberaba,49088,Deolinda Freire,3170107,MG,1
18904;,4047,Uberaba,63892,Vila Jorge Dib,3170107,MG,1
18905;,4047,Uberaba,66572,Parque das Laranjeiras II,3170107,MG,1
18906;,4047,Uberaba,48919,Univerdecidade,3170107,MG,1
18907;,4047,Uberaba,56845,Parque dos Buritis,3170107,MG,1
18908;,4047,Uberaba,56846,Parque do Café,3170107,MG,1
18909;,4047,Uberaba,61664,Chácaras Mariitas II,3170107,MG,1
18910;,4047,Uberaba,53078,Jardim Bento de Assis Valim,3170107,MG,1
18911;,4047,Uberaba,53079,Santa Rosa,3170107,MG,1
18912;,4047,Uberaba,53080,Santa Fé,3170107,MG,1
18913;,4047,Uberaba,53081,Capelinha do Barreiro,3170107,MG,1
18914;,4047,Uberaba,57319,Unidade de Planejamento e Gestăo Urbana Portal,3170107,MG,1
18915;,4047,Uberaba,56765,Loteamento das Gameleiras,3170107,MG,1
18916;,4047,Uberaba,61632,Parque dos Buritis II,3170107,MG,1
18917;,4047,Uberaba,82839,Desmembramento Uniăo da Mocidade Espírita de Uberaba,3170107,MG,1
18918;,4047,Uberaba,54374,Portal do Sol,3170107,MG,1
18919;,4047,Uberaba,5746,Grande Horizonte,3170107,MG,1
18920;,4047,Uberaba,5747,Indianópolis,3170107,MG,1
18921;,4047,Uberaba,5749,Jardim Alexandre Campos,3170107,MG,1
18922;,4047,Uberaba,5750,Jardim Amélia,3170107,MG,1
18923;,4047,Uberaba,5751,Jardim América,3170107,MG,1
18924;,4047,Uberaba,5752,Jardim Aquárius,3170107,MG,1
18925;,4047,Uberaba,5753,Jardim Bela Vista,3170107,MG,1
18926;,4047,Uberaba,5754,Jardim Califórnia,3170107,MG,1
18927;,4047,Uberaba,5755,Jardim do Lago,3170107,MG,1
18928;,4047,Uberaba,5756,Jardim Eldorado,3170107,MG,1
18929;,4047,Uberaba,5757,Jardim Elza Amuí I,3170107,MG,1
18930;,4047,Uberaba,5758,Jardim Elza Amuí II,3170107,MG,1
18931;,4047,Uberaba,5759,Jardim Espírito Santo,3170107,MG,1
18932;,4047,Uberaba,5760,Jardim Esplanada,3170107,MG,1
18933;,4047,Uberaba,5761,Jardim Imperador,3170107,MG,1
18934;,4047,Uberaba,5762,Jardim Induberaba,3170107,MG,1
18935;,4047,Uberaba,5764,Jardim Maracană,3170107,MG,1
18936;,4047,Uberaba,5765,Jardim Pacaembu,3170107,MG,1
18937;,4047,Uberaba,5766,Jardim Primavera,3170107,MG,1
18938;,4047,Uberaba,5767,Jardim Santa Clara,3170107,MG,1
18939;,4047,Uberaba,5768,Jardim Santa Inez,3170107,MG,1
18940;,4047,Uberaba,5769,Jardim Săo Bento,3170107,MG,1
18941;,4047,Uberaba,5770,Jardim Serra Dourada,3170107,MG,1
18942;,4047,Uberaba,5771,Jardim Triângulo,3170107,MG,1
18943;,4047,Uberaba,5772,Jardim Uberaba,3170107,MG,1
18944;,4047,Uberaba,5773,Jockey Park,3170107,MG,1
18945;,4047,Uberaba,5774,Josa Bernardino I,3170107,MG,1
18946;,4047,Uberaba,5775,Josa Bernardino II,3170107,MG,1
18947;,4047,Uberaba,5776,Leblon,3170107,MG,1
18948;,4047,Uberaba,5777,Lourdes,3170107,MG,1
18949;,4047,Uberaba,5779,Manhattan,3170107,MG,1
18950;,4047,Uberaba,5780,Mercęs,3170107,MG,1
18951;,4047,Uberaba,5781,Mônica Cristina,3170107,MG,1
18952;,4047,Uberaba,49804,Chácaras Vila Real,3170107,MG,1
18953;,4047,Uberaba,5705,Abadia,3170107,MG,1
18954;,4047,Uberaba,5706,Amoroso Costa,3170107,MG,1
18955;,4047,Uberaba,5707,Antônia Cândida I,3170107,MG,1
18956;,4047,Uberaba,5709,Beija-Flor,3170107,MG,1
18957;,4047,Uberaba,5710,Boa Vista,3170107,MG,1
18958;,4047,Uberaba,5711,Bom Retiro,3170107,MG,1
18959;,4047,Uberaba,5712,Canadá,3170107,MG,1
18960;,4047,Uberaba,5714,Cidade Jardim,3170107,MG,1
18961;,4047,Uberaba,5715,Cidade Ozanan,3170107,MG,1
18962;,4047,Uberaba,5716,COHAB Boa Vista,3170107,MG,1
18963;,4047,Uberaba,5718,Conjunto Antônio Barbosa de Souza,3170107,MG,1
18964;,4047,Uberaba,5720,Conjunto Cássio Rezende,3170107,MG,1
18965;,4047,Uberaba,5721,Conjunto Chica Ferreira,3170107,MG,1
18966;,4047,Uberaba,5722,Conjunto Costa Telles I,3170107,MG,1
18967;,4047,Uberaba,5723,Conjunto Costa Telles II,3170107,MG,1
18968;,4047,Uberaba,5724,Conjunto Frei Eugęnio,3170107,MG,1
18969;,4047,Uberaba,5725,Conjunto Guanabara,3170107,MG,1
18970;,4047,Uberaba,5726,Conjunto José Barbosa,3170107,MG,1
18971;,4047,Uberaba,5727,Conjunto José Vallim de Melo,3170107,MG,1
18972;,4047,Uberaba,5728,Conjunto Manoel Mendes,3170107,MG,1
18973;,4047,Uberaba,5729,Conjunto Margarida Rosa de Azevedo,3170107,MG,1
18974;,4047,Uberaba,5730,Conjunto Maringá I,3170107,MG,1
18975;,4047,Uberaba,5731,Conjunto Maringá II,3170107,MG,1
18976;,4047,Uberaba,5732,Conjunto Morada do Sol,3170107,MG,1
18977;,4047,Uberaba,5733,Conjunto Pontal,3170107,MG,1
18978;,4047,Uberaba,5734,Conjunto Sete Colinas,3170107,MG,1
18979;,4047,Uberaba,5735,Conjunto Treze de Maio,3170107,MG,1
18980;,4047,Uberaba,5736,Conjunto Uberaba,3170107,MG,1
18981;,4047,Uberaba,5737,Conjunto Umuarama,3170107,MG,1
18982;,4047,Uberaba,5738,Alfredo Freire II,3170107,MG,1
18983;,4047,Uberaba,5739,Deolinda Laura,3170107,MG,1
18984;,4047,Uberaba,5740,Distrito Industrial I,3170107,MG,1
18985;,4047,Uberaba,5741,Distrito Industrial II,3170107,MG,1
18986;,4047,Uberaba,5742,Distrito Industrial III,3170107,MG,1
18987;,4047,Uberaba,5743,Dom Eduardo,3170107,MG,1
18988;,4047,Uberaba,5744,Estados Unidos,3170107,MG,1
18989;,4047,Uberaba,5745,Fabrício,3170107,MG,1
18990;,4047,Uberaba,59225,Área Rural de Uberaba,3170107,MG,1
18991;,4047,Uberaba,5763,Jardim Itália,3170107,MG,1
18992;,4047,Uberaba,5789,Pacaembu,3170107,MG,1
18993;,4047,Uberaba,65178,Loteamento Residencial Maria da Glória,3170107,MG,1
18994;,4047,Uberaba,5713,Centro,3170107,MG,1
18995;,4047,Uberaba,5717,Conjunto Alfredo Freire,3170107,MG,1
18996;,4047,Uberaba,5748,Irmăos Soares,3170107,MG,1
18997;,4047,Uberaba,5778,Mangueiras,3170107,MG,1
18998;,4047,Uberaba,5807,Santos Dumont,3170107,MG,1
18999;,4047,Uberaba,5838,Villaggio Di Fiori,3170107,MG,1
19000;,4047,Uberaba,81075,Sítios Recreio da Cachoeira do Cassu,3170107,MG,1
19001;,4047,Uberaba,81077,Residencial Elvira,3170107,MG,1
19002;,4047,Uberaba,59156,Jardim Espanha,3170107,MG,1
19003;,4047,Uberaba,58424,Loteamento Craide,3170107,MG,1
19004;,4047,Uberaba,58545,Portal Beija Flor,3170107,MG,1
19005;,4047,Uberaba,85673,Jardim Oswaldo Cruz,3170107,MG,1
19006;,4047,Uberaba,85672,Vila Artur Sabino de Freitas,3170107,MG,1
19007;,4047,Uberaba,59617,Loteamento Residencial Isabel do Nascimento,3170107,MG,1
19008;,4047,Uberaba,85988,Residencial Maria Oliveira,3170107,MG,1
19009;,4047,Uberaba,5805,Santa Maria,3170107,MG,1
19010;,4047,Uberaba,5806,Santa Marta,3170107,MG,1
19011;,4047,Uberaba,5808,Săo Benedito,3170107,MG,1
19012;,4047,Uberaba,5809,Săo José,3170107,MG,1
19013;,4047,Uberaba,5810,Săo Sebastiăo,3170107,MG,1
19014;,4047,Uberaba,5811,Jardim Seriema,3170107,MG,1
19015;,4047,Uberaba,5812,Serra do Sol,3170107,MG,1
19016;,4047,Uberaba,5813,Serra Dourada,3170107,MG,1
19017;,4047,Uberaba,5814,Tita Rezende,3170107,MG,1
19018;,4047,Uberaba,5816,Universitário,3170107,MG,1
19019;,4047,Uberaba,5817,Vale do Sol,3170107,MG,1
19020;,4047,Uberaba,5818,Vila Alvorada,3170107,MG,1
19021;,4047,Uberaba,5819,Vila Arquelau,3170107,MG,1
19022;,4047,Uberaba,5820,Vila Boa Vista,3170107,MG,1
19023;,4047,Uberaba,5821,Vila Celeste,3170107,MG,1
19024;,4047,Uberaba,5822,Vila Ceres,3170107,MG,1
19025;,4047,Uberaba,5823,Vila Craide,3170107,MG,1
19026;,4047,Uberaba,5824,Vila Esperança,3170107,MG,1
19027;,4047,Uberaba,5825,Vila Frei Eugęnio,3170107,MG,1
19028;,4047,Uberaba,5826,Vila Joăo Pinheiro,3170107,MG,1
19029;,4047,Uberaba,5827,Vila Leandro,3170107,MG,1
19030;,4047,Uberaba,5828,Vila Maria Helena,3170107,MG,1
19031;,4047,Uberaba,5829,Vila Militar,3170107,MG,1
19032;,4047,Uberaba,5830,Vila Nossa Senhora Aparecida,3170107,MG,1
19033;,4047,Uberaba,5831,Vila Olímpica,3170107,MG,1
19034;,4047,Uberaba,5832,Vila Presidente Vargas,3170107,MG,1
19035;,4047,Uberaba,5833,Vila Săo Cristóvăo,3170107,MG,1
19036;,4047,Uberaba,5835,Vila Săo José,3170107,MG,1
19037;,4047,Uberaba,5836,Vila Săo Vicente,3170107,MG,1
19038;,4047,Uberaba,5786,Núcleo Habitacional Silvério Cartafina,3170107,MG,1
19039;,4047,Uberaba,5787,Núcleo Residencial Tutunas,3170107,MG,1
19040;,4047,Uberaba,5788,Olinda,3170107,MG,1
19041;,4047,Uberaba,5790,Parque das Américas,3170107,MG,1
19042;,4047,Uberaba,5791,Parque das Gameleiras,3170107,MG,1
19043;,4047,Uberaba,5792,Parque do Mirante,3170107,MG,1
19044;,4047,Uberaba,5793,Parque Exposiçăo,3170107,MG,1
19045;,4047,Uberaba,5794,Parque Hiléia,3170107,MG,1
19046;,4047,Uberaba,5795,Parque Săo Geraldo,3170107,MG,1
19047;,4047,Uberaba,5796,Planalto,3170107,MG,1
19048;,4047,Uberaba,5797,Princesa do Sertăo,3170107,MG,1
19049;,4047,Uberaba,5798,Quinta Boa Esperança,3170107,MG,1
19050;,4047,Uberaba,5799,Recanto das Torres,3170107,MG,1
19051;,4047,Uberaba,5800,Recanto do Sol,3170107,MG,1
19052;,4047,Uberaba,5801,Recreio dos Bandeirantes,3170107,MG,1
19053;,4047,Uberaba,5802,Residencial Estados Unidos,3170107,MG,1
19054;,4047,Uberaba,5803,Residencial Morumbi,3170107,MG,1
19055;,4047,Uberaba,5804,Residencial 2000,3170107,MG,1
19056;,4047,Uberaba,60446,Dom Eduardo II,3170107,MG,1
